"imdb.uid","Country","Title","Type","imdb.rating","runtime","Year","Letterboxd.Rating","Letterboxd.Votes"
"tt0066491","Spain","Tristana","movie",7.5,99,1970,"3.61","3362"
"tt2328813","Russian Federation","Hard to be a God","movie",6.7,177,2013,"3.76","4568"
"tt0346336","Italy","La meglio gioventù","movie",8.5,366,2003,"4.2","2325"
"tt8269552","Iran","Se rokh","movie",7.1,100,2018,"3.52","2681"
"tt1255953","Canada","Incendies","movie",8.3,131,2010,"4.2","29916"
"tt0050976","Sweden","Det sjunde inseglet","movie",8.2,96,1957,"4.27","45754"
"tt0070334","USA","the long goodbye","movie",7.6,112,1973,"4.09","14034"
"tt0027698","USA","The Great Ziegfeld","movie",6.7,176,1936,"2.94","1477"
"tt0104753","UK","The Long Day Closes","movie",7.4,85,1992,"4.03","3347"
"tt0125659","Spain","Abre los ojos","movie",7.8,117,1997,"3.73","6902"
"tt0029843","USA","The Adventures of Robin Hood","movie",7.9,102,1938,"3.85","9609"
"tt0109702","France","L'eau froide","movie",7,95,1994,"3.72","1993"
"tt0044706","USA","High Noon","movie",7.9,85,1952,"3.89","16839"
"tt0025062","Mexico","two monks ","movie",7.1,85,1934,"3.47","80"
"tt0088275","USA","The Times of Harvey Milk","movie",8.3,90,1984,"4.09","2441"
"tt1110272","Sweden","Ping-pongkingen","movie",6.3,112,2008,"3.1","187"
"tt0077631","USA","Grease","movie",7.2,110,1978,"3.43","74110"
"tt3170832","Canada","Room","movie",8.1,118,2015,"4.07","153901"
"tt5186714","France","The Salesman","movie",7.8,124,2016,"3.78","15387"
"tt0169302","India","Theeviravaathi: The Terrorist","movie",7,95,1998,"3.53","186"
"tt0086425","USA","Terms of Endearment","movie",7.4,132,1983,"3.69","9273"
"tt0063084","#N/A","La hora de los hornos: Notas y testimonios sobre el neocolonialismo, la violencia y la liberación","movie",7.8,260,1968,"3.89","570"
"tt0044081","USA","a streetcar named desire","movie",8,125,1951,"3.98","21844"
"tt0059527","#N/A","Obchod na korze","movie",8.2,128,1965,"4.1","1533"
"tt0105888","Iran","life, and nothing more","movie",8,95,1992,"4.13","2665"
"tt5540188","Denmark","The Nile Hilton Incident","movie",6.7,111,2017,"3.28","1868"
"tt0362270","USA","The Life Aquatic with Steve Zissou","movie",7.3,119,2004,"3.74","66185"
"tt0780622","USA","Teeth","movie",5.4,94,2007,"2.74","11828"
"tt0070040","Spain","The Spirit of the Beehive","movie",8,97,1973,"4.1","9016"
"tt0120669","USA","Fear and Loathing in Las Vegas","movie",7.6,118,1998,"3.69","54004"
"tt0051792","India","Jalsaghar","movie",8,100,1958,"4.04","2602"
"tt0066813","#N/A","Secha pri Kerzhentse","short",7,10,1971,"3.44","224"
"tt0082846","USA","On Golden Pond","movie",7.6,109,1981,"3.55","4285"
"tt0816692","UK","Interstellar","movie",8.6,169,2014,"4.07","293385"
"tt0109424","Hong Kong","Chung Hing sam lam","movie",8.1,102,1994,"4.24","40100"
"tt0054821","France","le doulos","movie",7.9,108,1963,"3.89","3335"
"tt0257497","France","La commune (Paris, 1871)","movie",8,345,2000,"4.17","518"
"tt0056058","Japan","harakiri","movie",8.6,133,1962,"4.52","14203"
"tt0188030","Spain","La lengua de las mariposas","movie",7.6,96,1999,"3.72","1367"
"tt0192718","France","Un homme qui dort","movie",8.1,77,1974,"4.12","3006"
"tt0060196","USA","Il buono, il brutto, il cattivo","movie",8.8,161,1966,"4.41","70445"
"tt0116860","Serbia","Lepa sela lepo gore","movie",8.7,115,1996,"4.09","578"
"tt0046478","Japan","ugetsu","movie",8.2,96,1953,"4.2","10091"
"tt0386032","USA","sicko","movie",7.9,123,2007,"3.48","7502"
"tt5726616","USA","Call Me by Your Name","movie",7.9,132,2017,"4.16","188864"
"tt0046438","Japan","Tôkyô monogatari","movie",8.2,136,1953,"4.36","21077"
"tt0371280","Iran","Talaye sorkh","movie",7.5,97,2003,"3.72","1165"
"tt0118715","UK","The Big Lebowski","movie",8.1,117,1998,"4.16","158273"
"tt0042876","Japan","Rashomon","movie",8.2,88,1950,"4.2","38689"
"tt0212720","USA","Artificial Intelligence: AI","movie",7.2,146,2001,"3.45","55246"
"tt0017925","USA","the general","movie",8.1,67,1926,"4.16","19549"
"tt0066580","USA","Woodstock","movie",8.2,184,1970,"4.02","3769"
"tt4975722","USA","Moonlight","movie",7.4,111,2016,"4.19","200814"
"tt0064703","Egypt","Al-mummia","movie",7.9,102,1969,"4.07","655"
"tt0262240","USA","As I Was Moving Ahead Occasionally I Saw Brief Glimpses of Beauty","movie",8.4,288,2000,"4.45","1754"
"tt0090185","#N/A","a time to live a time to die","movie",7.7,138,1985,"3.96","1691"
"tt0169858","#N/A","Shin seiki Evangelion Gekijô-ban: Air/Magokoro wo, kimi ni","movie",8.2,87,1997,"4.31","24334"
"tt0451176","#N/A","Quinceañera","movie",7,90,2006,"3.24","394"
"tt0489511","Nigeria","Living in Bondage","video",7.3,163,1992,NA,NA
"tt0048933","Japan","Akasen chitai","movie",7.9,87,1956,"4.04","2141"
"tt7257508","#N/A","Indecent","movie",7.1,NA,2018,"4.17","86"
"tt0073152","Germany","im lauf der zeit","movie",7.8,175,1976,"3.92","2178"
"tt0105323","USA","Scent of a Woman","movie",8,156,1992,"3.72","21535"
"tt0083987","India","Gandhi","movie",8,191,1982,"3.65","16137"
"tt3327994","France","Human","movie",8.7,190,2015,"4.21","1916"
"tt0088318","France","Un dimanche à la campagne","movie",7.7,90,1984,"3.67","311"
"tt2802154","Russian Federation","leviathan","movie",7.6,140,2014,"3.86","14488"
"tt9348716","Japan","Rilakkuma to Kaorusan","tvSeries",8.5,156,2019,"4.19","547"
"tt0067893","USA","Two-Lane Blacktop","movie",7.2,102,1971,"3.83","5758"
"tt0054799","Israel","Third side of the coin","movie",7.2,60,1960,"3.31","194"
"tt4687856","Germany","Siberia","movie",NA,92,2020,"3.17","78"
"tt0200849","#N/A","Mein liebster Feind - Klaus Kinski","movie",7.9,95,1999,"3.86","4529"
"tt0114709","USA","Toy Story","movie",8.3,81,1995,"4.22","202549"
"tt3606756","USA","Incredibles 2","movie",7.7,118,2018,"3.68","186736"
"tt0065234","Algeria","Z","movie",8.3,127,1969,"4.15","5994"
"tt3783958","USA","La La Land","movie",8,128,2016,"3.97","301733"
"tt0347149","Japan","Hauru no ugoku shiro","movie",8.2,119,2004,"4.14","81723"
"tt0024844","France","L' atalante","movie",7.8,89,1934,"4","7225"
"tt2492296","USA","Show Me a Hero","tvMiniSeries",8.1,360,2015,"4.01","2699"
"tt0104974","Iran","once upon a time, cinema","movie",7.5,92,1992,"3.36","135"
"tt0085180","France","L'argent","movie",7.5,85,1983,"3.97","6095"
"tt3455796","UK","Memory of the Camps","tvMovie",8.3,70,2014,"4.05","221"
"tt0247613","South Korea","Peppermint Candy","movie",7.7,129,1999,"3.87","3132"
"tt0120586","USA","American History X","movie",8.5,119,1998,"4.03","88501"
"tt0038885","USA","Ritual in Transfigured Time","short",6.9,15,1946,"3.71","1222"
"tt0068182","Germany","Aguirre, der Zorn Gottes","movie",8,95,1972,"4.11","22224"
"tt4263482","UK","The VVitch: A New-England Folktale","movie",6.9,92,2015,"3.84","148306"
"tt0046511","Italy","journey to italy","movie",7.4,85,1954,"3.85","5482"
"tt0103874","USA","Dracula","movie",7.4,128,1992,"3.56","66243"
"tt11823076","#N/A","Tiger King: Murder, Mayhem and Madness","tvMiniSeries",8,317,2020,"#N/A","#N/A"
"tt0107157","Taiwan","Xi meng ren sheng","movie",7.2,142,1993,"3.78","886"
"tt0113326","Hong Kong","Hung fan kui","movie",6.7,104,1995,"3.34","9271"
"tt0477348","USA","No Country for Old Men","movie",8.1,122,2007,"4.27","178398"
"tt0069478","Croatia","Vuk samotnjak","movie",7.9,90,1972,NA,NA
"tt0038733","UK","a matter of life and death","movie",8.1,104,1946,"4.19","8474"
"tt0418279","USA","Transformers","movie",7,144,2007,"2.84","82843"
"tt0120737","New Zealand","The Lord of the Rings: The Fellowship of the Ring","movie",8.8,178,2001,"4.29","221212"
"tt0209144","USA","Memento","movie",8.4,113,2000,"4.13","161569"
"tt4353250","USA","The Last Black Man in San Francisco","movie",7.4,121,2019,"4.04","27722"
"tt9204072","#N/A","Oda sa wala","movie",7,92,2018,"4","317"
"tt0208502","Japan","Tenshi no tamago","movie",7.6,71,1985,"4.01","7660"
"tt0249241","Hungary","werkmeister harmonies","movie",8.2,145,2000,"4.28","6730"
"tt0048572","#N/A","Rio, 40 Graus","movie",7.3,100,1955,"3.91","559"
"tt0249462","France","Billy Elliot","movie",7.7,110,2000,"3.87","27631"
"tt0042646","USA","king solomon's mines","movie",6.8,103,1950,"3.02","654"
"tt0440963","Germany","The Bourne Ultimatum","movie",8,115,2007,"3.66","58268"
"tt0119250","#N/A","Hana-bi","movie",7.8,103,1997,"4.01","9277"
"tt0104777","Jamaica","The Lunatic","movie",6,93,1991,NA,NA
"tt0368891","USA","National Treasure","movie",6.8,131,2004,"3.08","54352"
"tt0082158","UK","Chariots of Fire","movie",7.2,125,1981,"3.32","7263"
"tt0055572","France","une femme est une femme","movie",7.5,85,1961,"3.83","9264"
"tt0317248","Brazil","Cidade de Deus","movie",8.6,130,2002,"4.34","81166"
"tt6411590","USA","1985","movie",6.9,85,2018,"3.73","1596"
"tt9351980","USA","American Factory","movie",7.5,110,2019,"3.65","9323"
"tt0057012","UK","Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb","movie",8.4,95,1964,"4.26","90884"
"tt2380307","USA","Coco","movie",8.4,105,2017,"4.19","203375"
"tt0073453","USA","Night Moves","movie",7.1,100,1975,"3.73","4833"
"tt0158714","#N/A","Shurayukihime","movie",7.7,97,1973,"3.28","2888"
"tt0086650","France","a nos amours","movie",7.3,99,1983,"3.87","3934"
"tt0200276","#N/A","The West Wing","tvSeries",8.8,6820,1999,"#N/A","#N/A"
"tt0093748","USA","Planes, Trains & Automobiles","movie",7.6,93,1987,"3.75","31795"
"tt6381052","UK","Sleep Has Her House","movie",7.7,90,2017,"4.03","948"
"tt0437300","#N/A","Lisa i zayats","short",7.2,12,1973,"3.58","286"
"tt0084503","UK","Pink Floyd: The Wall","movie",8.1,95,1982,"3.92","16126"
"tt0052080","Poland","ashes and diamonds","movie",7.9,103,1958,"4","4531"
"tt0114746","USA","Twelve Monkeys","movie",8,129,1995,"3.83","66886"
"tt8331988","Mexico","The Chambermaid","movie",7.2,102,2018,"3.64","1664"
"tt0119177","USA","Gattaca","movie",7.8,106,1997,"3.71","45804"
"tt8637428","China","The Farewell","movie",7.8,100,2019,"4.11","61755"
"tt0067411","USA","McCabe & Mrs. Miller","movie",7.7,120,1971,"4.11","10710"
"tt0401792","USA","Sin City","movie",8,124,2005,"3.64","78767"
"tt3011894","Argentina","Relatos salvajes","movie",8.1,122,2014,"4.01","31459"
"tt0101428","France","La Belle Noiseuse","movie",7.8,238,1991,"4.12","2280"
"tt0105236","#N/A","Reservoir Dogs","movie",8.3,99,1992,"4.15","189931"
"tt0058361","#N/A","Mne dvadtsat let","movie",7.8,189,1965,"3.95","388"
"tt2278388","Germany","The Grand Budapest Hotel","movie",8.1,99,2014,"4.15","255136"
"tt0053472","France","À bout de souffle","movie",7.9,90,1960,"3.95","38929"
"tt8579674","UK","1917","movie",8.4,119,2019,"4.12","160764"
"tt0084509","UK","The plague dogs","movie",7.8,103,1982,"3.84","2626"
"tt1518812","USA","Meek's Cutoff","movie",6.5,104,2010,"3.6","8365"
"tt0322802","USA","Jackass: The Movie","movie",6.6,87,2002,"3.12","27825"
"tt0091251","Belarus","Idi i smotri","movie",8.3,142,1985,"4.51","19760"
"tt0167190","USA","Hellboy","movie",6.8,122,2004,"3.35","59042"
"tt0104652","Japan","Kurenai no buta","movie",7.8,94,1992,"3.89","31124"
"tt0052216","Italy","big deal on madonna street","movie",8,106,1958,"3.97","2238"
"tt1284587","Iran","shirin","movie",6.8,92,2008,"3.39","794"
"tt0054426","France","Une aussi longue absence","movie",6.9,94,1961,"3.37","151"
"tt0057643","Spain","El verdugo","movie",8.1,87,1963,"3.93","2152"
"tt0015324","USA","Sherlock Jr.","movie",8.2,45,1924,"4.26","15858"
"tt0076857","France","Une sale histoire","movie",7.5,50,1977,"3.51","128"
"tt0056443","Japan","Tsubaki Sanjûrô","movie",8.1,96,1962,"4.02","9908"
"tt0082783","USA","my dinner with andre","movie",7.8,110,1981,"3.95","8813"
"tt0059715","Japan","Story of a Prostitute","movie",7.4,96,1965,"3.75","665"
"tt0065889","Italy","Indagine su un cittadino al di sopra di ogni sospetto","movie",8.1,115,1970,"4.08","3971"
"tt0081505","UK","The Shining","movie",8.4,146,1980,"4.32","253170"
"tt0093223","USA","House of Games","movie",7.3,102,1987,"3.67","4372"
"tt7660850","#N/A","Succession","tvSeries",8.4,1260,2018,"#N/A","#N/A"
"tt0073000","Norway","Flåklypa Grand Prix","movie",8.5,88,1975,"4.03","1094"
"tt4451458","UK","Poesía Sin Fin","movie",7.6,128,2016,"3.8","3394"
"tt6390668","#N/A","A Vida Invisível","movie",8.1,139,2019,"4.1","4859"
"tt8075496","Canada","Bao","short",7.5,8,2018,"3.84","40980"
"tt0067701","Switzerland","La salamandre","movie",7.1,124,1971,"3.61","150"
"tt0146882","UK","High Fidelity","movie",7.5,113,2000,"3.68","32415"
"tt2388725","USA","Paperman","short",8.3,7,2012,"4.02","16270"
"tt0064038","Egypt","Al-ard","movie",8.2,130,1970,"4.09","385"
"tt1360860","Iran","Darbareye Elly","movie",8,119,2009,"4","7725"
"tt0111341","Germany","satantango","movie",8.5,450,1994,"4.4","4959"
"tt0493430","USA","Jackass Number Two","movie",7,92,2006,"3.23","20776"
"tt10432662","#N/A","The Final Exit of the Disciples of Ascensia","movie",7.3,46,2019,"4.11","91"
"tt0104652","Japan","Kurenai no buta","movie",7.7,94,1992,"3.89","31636"
"tt0878804","USA","The Blind Side","movie",7.6,129,2009,"3.25","51727"
"tt0023649","Germany","Vampyr","movie",7.6,75,1932,"3.83","10148"
"tt0072730","USA","A boy and his dog","movie",6.6,91,1975,"3.19","4251"
"tt0315327","USA","Bruce Almighty","movie",6.7,101,2003,"3.06","68034"
"tt0105438","Spain","The Quince Tree Sun","movie",7.8,133,1992,"4.02","681"
"tt0295238","USA","Personal Velocity: Three Portraits","movie",6.5,86,2002,"3.13","559"
"tt0298597","Armenia","Four Seasons","movie",7.6,29,1975,"3.68","425"
"tt0101985","Taiwan","a brighter summer day","movie",8.4,237,1991,"4.45","8735"
"tt0059719","Mexico","Simón del desierto","short",7.9,43,1965,"3.91","4158"
"tt1800241","#N/A","American Hustle","movie",7.2,138,2013,"3.28","109161"
"tt6788828","Brazil","Martírio","movie",8.7,162,2016,"4.13","449"
"tt0054215","USA","Psycho","movie",8.5,109,1960,"4.33","144488"
"tt0111341","Hungary","Sátántangó","movie",8.5,439,1994,"4.4","5183"
"tt2267998","USA","Gone Girl","movie",8.1,149,2014,"4","253690"
"tt0070643","USA","Scarecrow","movie",7.3,112,1973,"3.71","3088"
"tt0064030","UK","Anne of the Thousand Days","movie",7.5,145,1969,"3.41","699"
"tt0075276","Germany","Stroszek","movie",8.1,115,1977,"4.06","5567"
"tt0006864","USA","Intolerance","movie",7.8,197,1916,"3.72","4616"
"tt0062082","Italy","Se sei vivo spara","movie",6.4,100,1967,"3.34","990"
"tt7775622","USA","Free Solo","movie",8.2,100,2018,"3.98","43806"
"tt0922605","#N/A","Serras da desordem","movie",8.1,135,2006,"3.95","196"
"tt0055052","#N/A","Kohayagawa-ke no aki","movie",7.9,103,1961,"3.94","1669"
"tt0113725","Japan","Maborosi","movie",7.5,110,1995,"3.96","3366"
"tt0070379","USA","Mean Streets","movie",7.3,112,1973,"3.7","35499"
"tt0086197","USA","The Right Stuff","movie",7.8,193,1983,"3.93","8936"
"tt0376994","Canada","X-Men: The Last Stand","movie",6.7,104,2006,"2.54","74910"
"tt3556920","#N/A","Wolf Hall","tvMiniSeries",8.1,360,2015,"#N/A","#N/A"
"tt0216625","#N/A","Code inconnu: Récit incomplet de divers voyages","movie",7.2,118,2000,"3.73","5835"
"tt1075417","USA","Race to Witch Mountain","movie",5.7,98,2009,"2.25","9790"
"tt0082736","Austria","Mephisto","movie",7.8,144,1981,"3.76","1407"
"tt4827558","France","High Life","movie",6.2,113,2018,"3.38","39894"
"tt0308363","Mauritania","Heremakono","movie",6.7,90,2002,"3.51","348"
"tt0090907","#N/A","Dao ma zei","movie",7,88,1986,"3.6","486"
"tt0179217","#N/A","Histoire(s) du cinéma: Une vague nouvelle","tvEpisode",7.3,27,1999,"#N/A","#N/A"
"tt0066612","Italy","companeros","movie",7.5,118,1970,"3.71","1079"
"tt0073650","France","salo, or the 120 days of sodom","movie",5.9,117,1975,"3.31","19275"
"tt0057427","France","Le procès","movie",7.8,119,1962,"3.93","6748"
"tt0030341","UK","the lady vanishes","movie",7.9,96,1938,"3.86","12856"
"tt0071141","Germany","Ali: Fear Eats the Soul","movie",8.1,93,1973,"4.12","11690"
"tt0040536","USA","Letter from an Unknown Woman","movie",8,87,1948,"4.01","4370"
"tt0094226","USA","the untouchables","movie",7.9,119,1987,"3.75","41364"
"tt0094187","USA","The Trouble with Dick","movie",5.5,86,1986,NA,NA
"tt4034228","USA","Manchester by the Sea","movie",7.8,137,2016,"3.99","116580"
"tt1847445","Japan","Yojôhan shinwa taikei","tvMiniSeries",8.4,NA,2010,"4.36","335"
"tt0245574","Mexico","Y tu mamá también","movie",7.6,106,2001,"4.04","35928"
"tt0061138","France","Un homme et une femme","movie",7.6,102,1966,"3.68","1714"
"tt0063794","Russian Federation","Voyna i mir","movie",8.3,422,1966,"4.18","1308"
"tt2488496","USA","Star Wars: Episode VII - The Force Awakens","movie",7.9,138,2015,"3.72","294057"
"tt0027672","Japan","sisters of the gion","movie",7.7,69,1936,"3.7","1414"
"tt2014392","Brazil","Violeta se fue a los cielos","movie",7.3,110,2011,"3.48","431"
"tt0046912","USA","Dial M for Murder","movie",8.2,105,1954,"3.99","26646"
"tt0090565","France","four adventures of reinette and mirabelle","movie",7.7,99,1987,"3.9","1226"
"tt0106438","UK","Blue","movie",7.3,79,1993,"3.99","2062"
"tt0414387","UK","Pride & Prejudice","movie",7.8,129,2005,"4.04","119172"
"tt0151804","USA","Office Space","movie",7.7,89,1999,"3.77","46838"
"tt0101414","USA","Beauty and the Beast","movie",8,84,1991,"3.94","91565"
"tt0080297","UK","Tinker Tailor Soldier Spy","tvMiniSeries",8.5,290,1979,"4.05","617"
"tt0092048","Japan","Tampopo","movie",7.9,114,1985,"4.17","10867"
"tt6493286","South Korea","1987","movie",7.7,129,2017,"3.81","1681"
"tt5247022","France","Paterson","movie",7.4,118,2016,"3.89","49352"
"tt0333388","Brazil","Edifício Master","movie",8.3,110,2002,"4.31","1561"
"tt0065695","France","l'enfance nue","movie",7.6,83,1968,"3.8","1442"
"tt1865505","#N/A","Song of the Sea","movie",8.1,93,2014,"4.05","19074"
"tt0072271","USA","The Texas Chain Saw Massacre","movie",7.5,83,1974,"3.93","63912"
"tt0048449","USA","One Froggy Evening","short",8.4,7,1955,"4.11","1589"
"tt0062952","USA","Faces","movie",7.7,130,1968,"3.9","5620"
"tt0047478","Japan","Shichinin no samurai","movie",8.6,207,1954,"4.51","49638"
"tt0023563","Germany","The testament of dr. mabuse","movie",7.9,122,1933,"3.98","3507"
"tt0167260","New Zealand","The Lord of the Rings: The Return of the King","movie",8.9,201,2003,"4.34","187287"
"tt5021522","USA","The Web","short",9.3,3,2013,"4.18","1100"
"tt0028445","France","Partie de campagne","short",7.7,40,1946,"3.86","3583"
"tt0041959","UK","The Third Man","movie",8.1,104,1949,"4.22","34372"
"tt0120855","USA","Tarzan","movie",7.3,88,1999,"3.6","60694"
"tt0063350","USA","night of the living dead","movie",7.9,96,1968,"3.99","45791"
"tt0050783","Italy","Le notti di Cabiria","movie",8.1,110,1957,"4.24","10265"
"tt0064793","Sweden","En passion","movie",7.7,101,1969,"3.82","3375"
"tt0064541","UK","kes","movie",7.9,111,1969,"4.07","7443"
"tt0165473","Japan","Shura","movie",8,134,1971,"4.12","1005"
"tt0032234","USA","The Bank Dick","movie",7.2,72,1940,"3.47","1810"
"tt0100998","USA","Dreams","movie",7.8,119,1990,"3.95","8222"
"tt0903624","New Zealand","The Hobbit: An Unexpected Journey","movie",7.8,169,2012,"3.36","139896"
"tt0054407","France","Le trou","movie",8.6,131,1960,"4.32","5131"
"tt0032910","USA","Pinocchio","movie",7.4,88,1940,"3.57","49445"
"tt0161034","France","Ulysse","short",7.4,22,1983,"3.85","482"
"tt0834938","USA","Padre Nuestro","movie",6.9,110,2007,"3.27","84"
"tt0033119","Russian Federation","Svetlyy put","movie",6.2,87,1940,NA,NA
"tt0061996","France","mouchette","movie",7.8,78,1967,"3.96","5192"
"tt0209220","USA","Paradise Not Yet Lost, or Oona's Third Year","movie",8.6,96,1980,"3.61","31"
"tt0037008","USA","Laura","movie",8,88,1944,"3.96","12208"
"tt2334649","USA","Fruitvale Station","movie",7.5,85,2013,"3.82","31089"
